t,screen,left_node,left_raw_cm,left_filtered_cm,left_rejected,centre_node,centre_raw_cm,centre_filtered_cm,centre_rejected,right_node,right_raw_cm,right_filtered_cm,right_rejected,active_sensor,active_cm,status,held,bad_readings,grid_x,grid_y,raw_grid_x,raw_grid_y,calibrated,alert_cm,max_cm
19419,game,3,,,0,1,,,112,2,,80.64,44,right,80.64,ok,0,0,1,1,2,1,1,10,150
19437,game,3,,,0,1,,,112,2,,80.64,44,right,80.64,ok,0,0,1,1,2,1,1,10,150
19438,game,3,,,0,1,,,112,2,,80.64,44,right,80.64,ok,0,0,1,1,2,1,1,10,150
19518,game,3,,,0,1,,,112,2,,80.64,44,right,80.64,ok,0,0,1,1,2,1,1,10,150
19519,game,3,,,0,1,,,112,2,,80.64,44,right,80.64,ok,0,0,1,1,2,1,1,10,150
19626,game,3,,,0,1,,,112,2,,80.64,44,right,80.64,ok,0,0,1,1,2,1,1,10,150
19627,game,3,,,0,1,,,112,2,,80.64,44,right,80.64,ok,0,0,1,1,2,1,1,10,150
19643,game,3,,,0,1,,,112,2,,80.64,44,right,80.64,ok,0,0,1,1,2,1,1,10,150
19645,game,3,,,0,1,,,112,2,,80.64,44,right,80.64,ok,0,0,1,1,2,1,1,10,150
19645,game,3,,,0,1,,,112,2,,80.64,44,right,80.64,ok,0,0,1,1,2,1,1,10,150
19737,game,3,,,0,1,,,112,2,,80.64,44,right,80.64,ok,0,0,2,1,2,1,1,10,150
19738,game,3,,,0,1,,,112,2,,80.64,44,right,80.64,ok,0,0,2,1,2,1,1,10,150
19754,game,3,,,0,1,,,112,2,,80.64,44,right,80.64,ok,0,0,2,1,2,1,1,10,150
19754,game,3,,,0,1,,,112,2,,80.64,44,right,80.64,ok,0,0,2,1,2,1,1,10,150
19775,game,3,,,0,1,,,112,2,,80.64,44,right,80.64,ok,0,0,2,1,2,1,1,10,150
19827,game,3,,,0,1,,,112,2,,,44,,,ok,1,1,2,1,,,1,10,150
19833,game,3,,,0,1,171.71,,112,2,,,44,,,ok,1,2,2,1,,,1,10,150
19842,game,3,,,0,1,171.71,,113,2,,,44,,,ok,1,3,2,1,,,1,10,150
19930,game,3,,,0,1,,171.71,119,2,,,44,centre,171.71,ok,1,4,2,1,,,1,10,150
19931,game,3,,,0,1,,171.71,119,2,,,44,centre,171.71,ok,1,4,2,1,,,1,10,150
19949,game,3,,,0,1,,171.71,119,2,,,44,centre,171.71,ok,1,5,2,1,,,1,10,150
19950,game,3,,,0,1,,171.71,119,2,,,44,centre,171.71,ok,1,6,2,1,,,1,10,150
20034,game,3,,,0,1,,171.71,119,2,,,44,centre,171.71,ok,1,7,2,1,,,1,10,150
20034,game,3,,,0,1,,171.71,119,2,134.61,,44,centre,171.71,ok,1,7,2,1,,,1,10,150
20051,game,3,,,0,1,,171.71,119,2,134.61,,44,centre,171.71,ok,1,7,2,1,,,1,10,150
20137,game,3,,,0,1,,171.71,119,2,,134.61,51,right,134.61,ok,0,0,2,1,2,2,1,10,150
20138,game,3,,,0,1,,171.71,119,2,,134.61,51,right,134.61,ok,0,0,2,1,2,2,1,10,150
20152,game,3,,,0,1,,171.71,119,2,,134.61,51,right,134.61,ok,0,0,2,1,2,2,1,10,150
20171,game,3,,,0,1,,171.71,119,2,,134.61,51,right,134.61,ok,0,0,2,1,2,2,1,10,150
20172,game,3,,,0,1,,171.71,119,2,,134.61,51,right,134.61,ok,0,0,2,1,2,2,1,10,150
20236,game,3,,,0,1,,171.71,119,2,,134.61,51,right,134.61,ok,0,0,2,1,2,2,1,10,150
20238,game,3,,,0,1,,171.71,119,2,,134.61,51,right,134.61,ok,0,0,2,1,2,2,1,10,150
20247,game,3,,,0,1,,171.71,119,2,,134.61,51,right,134.61,ok,0,0,2,1,2,2,1,10,150
20338,game,3,,,0,1,,,119,2,,134.61,51,right,134.61,ok,0,0,2,1,2,2,1,10,150
20339,game,3,,,0,1,,,119,2,,134.61,51,right,134.61,ok,0,0,2,1,2,2,1,10,150
20347,game,3,,,0,1,,,119,2,,134.61,51,right,134.61,ok,0,0,2,1,2,2,1,10,150
20441,game,3,,,0,1,,,119,2,77.86,134.61,51,right,134.61,ok,0,0,2,1,2,2,1,10,150
20442,game,3,,,0,1,,,119,2,77.86,134.61,51,right,134.61,ok,0,0,2,1,2,2,1,10,150
20457,game,3,,,0,1,,,119,2,77.86,134.61,51,right,134.61,ok,0,0,2,1,2,2,1,10,150
20458,game,3,,,0,1,,,119,2,77.86,134.61,51,right,134.61,ok,0,0,2,1,2,2,1,10,150
20474,game,3,,,0,1,,,119,2,77.86,134.61,51,right,134.61,ok,0,0,2,1,2,2,1,10,150
20543,game,3,,,0,1,,,119,2,77.48,77.86,58,right,77.86,ok,0,0,2,1,2,1,1,10,150
20545,game,3,,,0,1,,,119,2,77.48,77.86,58,right,77.86,ok,0,0,2,1,2,1,1,10,150
20545,game,3,,,0,1,,,119,2,77.48,77.86,58,right,77.86,ok,0,0,2,1,2,1,1,10,150
20567,game,3,,,0,1,,,119,2,77.48,77.86,58,right,77.86,ok,0,0,2,1,2,1,1,10,150
20644,game,3,,,0,1,,,119,2,,77.48,58,right,77.48,ok,0,0,2,1,2,1,1,10,150
20644,game,3,,,0,1,,,119,2,,77.48,58,right,77.48,ok,0,0,2,1,2,1,1,10,150
20662,game,3,,,0,1,,,119,2,,77.48,58,right,77.48,ok,0,0,2,1,2,1,1,10,150
20662,game,3,,,0,1,,,119,2,,77.48,58,right,77.48,ok,0,0,2,1,2,1,1,10,150
20681,game,3,,,0,1,,,119,2,,77.48,58,right,77.48,ok,0,0,2,1,2,1,1,10,150
20753,game,3,,,0,1,,,119,2,196.33,77.48,58,right,77.48,ok,0,0,2,1,2,1,1,10,150
20753,game,3,,,0,1,,,119,2,80.31,77.48,58,right,77.48,ok,0,0,2,1,2,1,1,10,150
20770,game,3,,,0,1,,,119,2,80.31,77.48,58,right,77.48,ok,0,0,2,1,2,1,1,10,150
20850,game,3,198.36,,0,1,,,119,2,80.31,80.31,58,right,80.31,ok,0,0,2,1,2,1,1,10,150
20851,game,3,198.36,,0,1,,,119,2,80.31,80.31,58,right,80.31,ok,0,0,2,1,2,1,1,10,150
20865,game,3,198.36,,0,1,,,119,2,80.31,80.31,58,right,80.31,ok,0,0,2,1,2,1,1,10,150
20954,game,3,,198.36,0,1,,,119,2,,80.31,58,right,80.31,ok,0,0,2,1,2,1,1,10,150
20955,game,3,,198.36,0,1,,,119,2,,80.31,58,right,80.31,ok,0,0,2,1,2,1,1,10,150
20970,game,3,,198.36,0,1,,,119,2,,80.31,58,right,80.31,ok,0,0,2,1,2,1,1,10,150
20971,game,3,,198.36,0,1,,,119,2,,80.31,58,right,80.31,ok,0,0,2,1,2,1,1,10,150
20972,game,3,,198.36,0,1,,,119,2,,80.31,58,right,80.31,ok,0,0,2,1,2,1,1,10,150
21055,game,3,,198.36,0,1,,,119,2,76.59,80.31,58,right,80.31,ok,0,0,2,1,2,1,1,10,150
21055,game,3,,198.36,0,1,,,119,2,76.59,80.31,58,right,80.31,ok,0,0,2,1,2,1,1,10,150
21074,game,3,,198.36,0,1,,,119,2,76.59,80.31,58,right,80.31,ok,0,0,2,1,2,1,1,10,150
21075,game,3,,198.36,0,1,,,119,2,76.59,80.31,58,right,80.31,ok,0,0,2,1,2,1,1,10,150
21159,game,3,,198.36,0,1,,,119,2,78.12,76.59,58,right,76.59,ok,0,0,2,1,2,1,1,10,150
21160,game,3,,198.36,0,1,,,119,2,78.12,76.59,58,right,76.59,ok,0,0,2,1,2,1,1,10,150
21174,game,3,,198.36,0,1,,,119,2,78.12,76.59,58,right,76.59,ok,0,0,2,1,2,1,1,10,150
21194,game,3,,198.36,0,1,,,119,2,78.12,76.59,58,right,76.59,ok,0,0,2,1,2,1,1,10,150
21195,game,3,,198.36,0,1,,,119,2,78.12,76.59,58,right,76.59,ok,0,0,2,1,2,1,1,10,150
21259,game,3,,198.36,0,1,180.57,,119,2,78.12,78.12,58,right,78.12,ok,0,0,2,1,2,1,1,10,150
21260,game,3,,198.36,0,1,180.57,,119,2,78.12,78.12,58,right,78.12,ok,0,0,2,1,2,1,1,10,150
21275,game,3,,198.36,0,1,180.57,180.57,119,2,,78.12,58,right,78.12,ok,0,0,2,1,2,1,1,10,150
21362,game,3,,,0,1,180.57,180.57,119,2,,78.12,58,right,78.12,ok,0,0,2,1,2,1,1,10,150
21363,game,3,,,0,1,180.57,180.57,119,2,,78.12,58,right,78.12,ok,0,0,2,1,2,1,1,10,150
21380,game,3,,,0,1,180.57,180.57,119,2,,78.12,58,right,78.12,ok,0,0,2,1,2,1,1,10,150
21381,game,3,,,0,1,,180.57,119,2,,78.12,58,right,78.12,ok,0,0,2,1,2,1,1,10,150
21466,game,3,,,0,1,,180.57,119,2,,78.12,58,right,78.12,ok,0,0,2,1,2,1,1,10,150
21474,game,3,,,0,1,,180.57,119,2,,78.12,58,right,78.12,ok,0,0,2,1,2,1,1,10,150
21482,game,3,,,0,1,,180.57,119,2,177.78,78.12,58,right,78.12,ok,0,0,2,1,2,1,1,10,150
21492,game,3,,,0,1,206.38,180.57,119,2,177.78,78.12,60,right,78.12,ok,0,0,2,1,2,1,1,10,150
21492,game,3,,,0,1,,180.57,119,2,177.78,78.12,60,right,78.12,ok,0,0,2,1,2,1,1,10,150
21572,game,3,,,0,1,,180.57,119,2,177.78,177.78,65,right,177.78,ok,1,0,2,1,,,1,10,150
21576,game,3,,,0,1,,180.57,119,2,,177.78,65,right,177.78,ok,1,1,2,1,,,1,10,150
21584,game,3,,,0,1,82.41,180.57,119,2,,177.78,65,right,177.78,ok,1,2,2,1,,,1,10,150
21673,game,3,,,0,1,82.41,82.41,126,2,,177.78,65,centre,82.41,ok,0,0,2,1,1,1,1,10,150
21677,game,3,,,0,1,,82.41,126,2,,177.78,65,centre,82.41,ok,0,0,2,1,1,1,1,10,150
21678,game,3,,,0,1,,82.41,126,2,,177.78,65,centre,82.41,ok,0,0,2,1,1,1,1,10,150
21770,game,3,,,0,1,,82.41,126,2,,177.78,65,centre,82.41,ok,0,0,2,1,1,1,1,10,150
21771,game,3,,,0,1,,82.41,126,2,,177.78,65,centre,82.41,ok,0,0,2,1,1,1,1,10,150
21783,game,3,,,0,1,,82.41,126,2,,177.78,65,centre,82.41,ok,0,0,2,1,1,1,1,10,150
21798,game,3,,,0,1,,82.41,126,2,,177.78,65,centre,82.41,ok,0,0,2,1,1,1,1,10,150
21798,game,3,,,0,1,,82.41,126,2,,177.78,65,centre,82.41,ok,0,0,2,1,1,1,1,10,150
21874,game,3,,,0,1,67.02,82.41,126,2,,177.78,65,centre,82.41,ok,0,0,2,1,1,1,1,10,150
21876,game,3,,,0,1,67.02,82.41,126,2,,177.78,65,centre,82.41,ok,0,0,2,1,1,1,1,10,150
21877,game,3,,,0,1,67.02,82.41,126,2,,177.78,65,centre,82.41,ok,0,0,2,1,1,1,1,10,150
21977,game,3,,,0,1,67.02,67.02,126,2,,,65,centre,67.02,ok,0,0,2,1,1,1,1,10,150
21977,game,3,,,0,1,67.02,67.02,126,2,,,65,centre,67.02,ok,0,0,2,1,1,1,1,10,150
21990,game,3,,,0,1,,67.02,126,2,,,65,centre,67.02,ok,0,0,2,1,1,1,1,10,150
21991,game,3,,,0,1,,67.02,126,2,,,65,centre,67.02,ok,0,0,2,1,1,1,1,10,150
22080,game,3,210.84,,0,1,,67.02,126,2,,,65,centre,67.02,ok,0,0,2,1,1,1,1,10,150
22080,game,3,210.84,,0,1,,67.02,126,2,,,65,centre,67.02,ok,0,0,2,1,1,1,1,10,150
22097,game,3,210.84,210.84,0,1,130.51,67.02,126,2,,,65,centre,67.02,ok,0,0,2,1,1,1,1,10,150
22183,game,3,,210.84,0,1,,130.51,133,2,,,65,centre,130.51,ok,0,0,2,1,1,2,1,10,150
22185,game,3,,210.84,0,1,,130.51,133,2,,,65,centre,130.51,ok,0,0,2,1,1,2,1,10,150
22185,game,3,,210.84,0,1,,130.51,133,2,,,65,centre,130.51,ok,0,0,2,1,1,2,1,10,150
22206,game,3,,210.84,0,1,,130.51,133,2,,,65,centre,130.51,ok,0,0,2,1,1,2,1,10,150
22207,game,3,,210.84,0,1,,130.51,133,2,,,65,centre,130.51,ok,0,0,2,1,1,2,1,10,150
22226,game,3,,210.84,0,1,,130.51,133,2,,,65,centre,130.51,ok,0,0,2,1,1,2,1,10,150
22286,game,3,,210.84,0,1,,130.51,133,2,,,65,centre,130.51,ok,0,0,2,1,1,2,1,10,150
22287,game,3,,210.84,0,1,,130.51,133,2,,,65,centre,130.51,ok,0,0,2,1,1,2,1,10,150
22387,game,3,,210.84,0,1,80.86,130.51,133,2,,,65,centre,130.51,ok,0,0,2,1,1,2,1,10,150
22388,game,3,,210.84,0,1,80.86,130.51,134,2,,,65,centre,130.51,ok,0,0,2,1,1,2,1,10,150
22389,game,3,,210.84,0,1,80.86,130.51,134,2,,,65,centre,130.51,ok,0,0,2,1,1,2,1,10,150
22409,game,3,,210.84,0,1,80.86,130.51,134,2,,,65,centre,130.51,ok,0,0,2,1,1,2,1,10,150
22410,game,3,,210.84,0,1,80.86,130.51,134,2,,,65,centre,130.51,ok,0,0,2,1,1,2,1,10,150
22489,game,3,,210.84,0,1,,80.86,140,2,,,65,centre,80.86,ok,0,0,2,1,1,1,1,10,150
22490,game,3,,210.84,0,1,,80.86,140,2,,,65,centre,80.86,ok,0,0,2,1,1,1,1,10,150
22508,game,3,,210.84,0,1,,80.86,140,2,,,65,centre,80.86,ok,0,0,2,1,1,1,1,10,150
22509,game,3,,210.84,0,1,,80.86,140,2,,,65,centre,80.86,ok,0,0,2,1,1,1,1,10,150
22593,game,3,,,0,1,,80.86,140,2,,,65,centre,80.86,ok,0,0,1,1,1,1,1,10,150
22594,game,3,,,0,1,,80.86,140,2,,,65,centre,80.86,ok,0,0,1,1,1,1,1,10,150
22609,game,3,,,0,1,,80.86,140,2,,,65,centre,80.86,ok,0,0,1,1,1,1,1,10,150
22610,game,3,,,0,1,,80.86,140,2,,,65,centre,80.86,ok,0,0,1,1,1,1,1,10,150
22696,game,3,,,0,1,,80.86,140,2,,,65,centre,80.86,ok,0,0,1,1,1,1,1,10,150
22696,game,3,,,0,1,,80.86,140,2,,,65,centre,80.86,ok,0,0,1,1,1,1,1,10,150
22796,game,3,,,0,1,,80.86,140,2,,,65,centre,80.86,ok,0,0,1,1,1,1,1,10,150
22797,game,3,,,0,1,,80.86,140,2,,,65,centre,80.86,ok,0,0,1,1,1,1,1,10,150
22814,game,3,,,0,1,,80.86,140,2,,,65,centre,80.86,ok,0,0,1,1,1,1,1,10,150
22815,game,3,,,0,1,,80.86,140,2,,,65,centre,80.86,ok,0,0,1,1,1,1,1,10,150
22816,game,3,,,0,1,,80.86,140,2,,,65,centre,80.86,ok,0,0,1,1,1,1,1,10,150
22900,game,3,,,0,1,,,140,2,,,65,,,ok,1,0,1,1,,,1,10,150
22901,game,3,,,0,1,,,140,2,,,65,,,ok,1,0,1,1,,,1,10,150
22926,game,3,,,0,1,,,140,2,,,65,,,ok,1,0,1,1,,,1,10,150
22927,game,3,,,0,1,,,140,2,,,65,,,ok,1,0,1,1,,,1,10,150
23000,game,3,,,0,1,,,140,2,,,65,,,ok,1,1,1,1,,,1,10,150
23001,game,3,,,0,1,,,140,2,,,65,,,ok,1,1,1,1,,,1,10,150
23018,game,3,,,0,1,,,140,2,,,65,,,ok,1,1,1,1,,,1,10,150
23019,game,3,,,0,1,,,140,2,,,65,,,ok,1,2,1,1,,,1,10,150
23103,game,3,,,0,1,,,140,2,,,65,,,ok,1,3,1,1,,,1,10,150
23104,game,3,,,0,1,,,140,2,,,65,,,ok,1,3,1,1,,,1,10,150
23121,game,3,,,0,1,,,140,2,,,65,,,ok,1,4,1,1,,,1,10,150
23209,game,3,,,0,1,,,140,2,210.98,,65,,,ok,1,5,1,1,,,1,10,150
23210,game,3,,,0,1,65.74,,140,2,,,65,,,ok,1,5,1,1,,,1,10,150
23225,game,3,,,0,1,65.74,,140,2,,,65,,,ok,1,5,1,1,,,1,10,150
23227,game,3,,,0,1,65.74,65.74,140,2,,,65,centre,65.74,ok,0,0,1,1,1,1,1,10,150
23227,game,3,,,0,1,65.74,65.74,140,2,,,65,centre,65.74,ok,0,0,1,1,1,1,1,10,150
23309,game,3,,,0,1,65.74,65.74,140,2,,,65,centre,65.74,ok,0,0,1,1,1,1,1,10,150
23313,game,3,,,0,1,65.74,65.74,140,2,,,65,centre,65.74,ok,0,0,1,1,1,1,1,10,150
23318,game,3,,,0,1,66.8,65.74,140,2,,,65,centre,65.74,ok,0,0,1,1,1,1,1,10,150
23344,game,3,,,0,1,66.8,65.74,140,2,,,65,centre,65.74,ok,0,0,1,1,1,1,1,10,150
23410,game,3,,,0,1,66.15,66.8,140,2,,,65,centre,66.8,ok,0,0,1,1,1,1,1,10,150
23412,game,3,,,0,1,66.15,66.8,140,2,,,65,centre,66.8,ok,0,0,1,1,1,1,1,10,150
23412,game,3,,,0,1,66.15,66.8,140,2,,,65,centre,66.8,ok,0,0,1,1,1,1,1,10,150
23432,game,3,,,0,1,66.15,66.8,140,2,,,65,centre,66.8,ok,0,0,1,1,1,1,1,10,150
23534,game,3,,,0,1,79.63,66.15,140,2,,,65,centre,66.15,ok,0,0,1,1,1,1,1,10,150
23538,game,3,,,0,1,79.63,66.15,140,2,,,65,centre,66.15,ok,0,0,1,1,1,1,1,10,150
23538,game,3,,,0,1,79.63,66.15,140,2,,,65,centre,66.15,ok,0,0,1,1,1,1,1,10,150
23564,game,3,,,0,1,79.63,66.15,140,2,,,65,centre,66.15,ok,0,0,1,1,1,1,1,10,150
23566,game,3,,,0,1,79.63,66.15,140,2,,,65,centre,66.15,ok,0,0,1,1,1,1,1,10,150
23614,game,3,,,0,1,64.43,79.63,140,2,,,65,centre,79.63,ok,0,0,1,1,1,1,1,10,150
23615,game,3,,,0,1,64.43,79.63,140,2,,,65,centre,79.63,ok,0,0,1,1,1,1,1,10,150
23633,game,3,,,0,1,64.43,79.63,140,2,,,65,centre,79.63,ok,0,0,1,1,1,1,1,10,150
23633,game,3,,,0,1,64.43,79.63,140,2,,,65,centre,79.63,ok,0,0,1,1,1,1,1,10,150
23716,game,3,,,0,1,64.43,64.43,140,2,,,65,centre,64.43,ok,0,0,1,1,1,1,1,10,150
23722,game,3,,,0,1,65.58,64.43,140,2,,,65,centre,64.43,ok,0,0,1,1,1,1,1,10,150
23723,game,3,,,0,1,65.58,64.43,140,2,,,65,centre,64.43,ok,0,0,1,1,1,1,1,10,150
23821,game,3,,,0,1,84.28,65.58,140,2,,,65,centre,65.58,ok,0,0,1,1,1,1,1,10,150
23821,game,3,,,0,1,,65.58,140,2,,,65,centre,65.58,ok,0,0,1,1,1,1,1,10,150
23839,game,3,,,0,1,,65.58,140,2,,,65,centre,65.58,ok,0,0,1,1,1,1,1,10,150
23840,game,3,,,0,1,,65.58,140,2,,,65,centre,65.58,ok,0,0,1,1,1,1,1,10,150
23860,game,3,,,0,1,,65.58,140,2,,,65,centre,65.58,ok,0,0,1,1,1,1,1,10,150
23930,game,3,,,0,1,,65.58,140,2,,,65,centre,65.58,ok,0,0,1,1,1,1,1,10,150
24056,game,3,,,0,1,,65.58,140,2,,,65,centre,65.58,ok,0,0,1,1,1,1,1,10,150
24056,game,3,,,0,1,76.32,65.58,140,2,,,65,centre,65.58,ok,0,0,1,1,1,1,1,10,150
24085,game,3,,,0,1,76.32,65.58,140,2,,,65,centre,65.58,ok,0,0,1,1,1,1,1,10,150
24085,game,3,,,0,1,76.32,65.58,140,2,,,65,centre,65.58,ok,0,0,1,1,1,1,1,10,150
24105,game,3,,,0,1,76.32,65.58,140,2,,,65,centre,65.58,ok,0,0,1,1,1,1,1,10,150
24105,game,3,,,0,1,76.32,65.58,140,2,,,65,centre,65.58,ok,0,0,1,1,1,1,1,10,150
24106,game,3,,,0,1,76.32,65.58,140,2,,,65,centre,65.58,ok,0,0,1,1,1,1,1,10,150
24147,game,3,,,0,1,,76.32,140,2,80.9,,65,centre,76.32,ok,0,0,1,1,1,1,1,10,150
24148,game,3,,,0,1,,76.32,140,2,80.9,,65,centre,76.32,ok,0,0,1,1,1,1,1,10,150
24176,game,3,,,0,1,,76.32,140,2,80.9,,65,centre,76.32,ok,0,0,1,1,1,1,1,10,150
24177,game,3,,,0,1,,76.32,140,2,,,66,centre,76.32,ok,0,0,1,1,1,1,1,10,150
24228,game,3,,,0,1,66.2,76.32,140,2,,,66,centre,76.32,ok,0,0,1,1,1,1,1,10,150
24230,game,3,,,0,1,66.2,76.32,140,2,,,66,centre,76.32,ok,0,0,1,1,1,1,1,10,150
24327,game,3,,,0,1,,66.2,140,2,,,66,centre,66.2,ok,0,0,1,1,1,1,1,10,150
24329,game,3,,,0,1,,66.2,140,2,,,66,centre,66.2,ok,0,0,1,1,1,1,1,10,150
24329,game,3,,,0,1,,66.2,140,2,,,66,centre,66.2,ok,0,0,1,1,1,1,1,10,150
24356,game,3,,,0,1,,66.2,140,2,,,66,centre,66.2,ok,0,0,1,1,1,1,1,10,150
24357,game,3,,,0,1,,66.2,140,2,,,66,centre,66.2,ok,0,0,1,1,1,1,1,10,150
24376,game,3,,,0,1,,66.2,140,2,,,66,centre,66.2,ok,0,0,1,1,1,1,1,10,150
24430,game,3,78.15,,0,1,,66.2,140,2,,,66,centre,66.2,ok,0,0,1,1,1,1,1,10,150
24430,game,3,78.15,,0,1,,66.2,140,2,,,66,centre,66.2,ok,0,0,1,1,1,1,1,10,150
24449,game,3,78.15,,1,1,,66.2,140,2,,,66,centre,66.2,ok,0,0,1,1,1,1,1,10,150
24491,game,3,78.15,78.15,7,1,,66.2,140,2,,,66,centre,66.2,ok,0,0,1,1,1,1,1,10,150
24534,game,3,78.15,78.15,7,1,,66.2,140,2,,,66,centre,66.2,ok,0,0,1,1,1,1,1,10,150
24544,game,3,,78.15,7,1,,66.2,140,2,,,66,centre,66.2,ok,0,0,1,1,1,1,1,10,150
24635,game,3,,78.15,7,1,,66.2,140,2,,,66,centre,66.2,ok,0,0,1,1,1,1,1,10,150
24636,game,3,,78.15,7,1,,66.2,140,2,,,66,centre,66.2,ok,0,0,1,1,1,1,1,10,150
24652,game,3,,78.15,7,1,,66.2,140,2,,,66,centre,66.2,ok,0,0,1,1,1,1,1,10,150
24653,game,3,,78.15,7,1,,66.2,140,2,,,66,centre,66.2,ok,0,0,1,1,1,1,1,10,150
24737,game,3,,78.15,7,1,,,140,2,,,66,left,78.15,ok,0,0,1,1,0,1,1,10,150
24738,game,3,,78.15,7,1,,,140,2,,,66,left,78.15,ok,0,0,1,1,0,1,1,10,150
24757,game,3,,78.15,7,1,,,140,2,,,66,left,78.15,ok,0,0,1,1,0,1,1,10,150
24758,game,3,,78.15,7,1,,,140,2,,,66,left,78.15,ok,0,0,1,1,0,1,1,10,150
24778,game,3,,78.15,7,1,,,140,2,,,66,left,78.15,ok,0,0,1,1,0,1,1,10,150
24842,game,3,,78.15,7,1,,,140,2,,,66,left,78.15,ok,0,0,1,1,0,1,1,10,150
24846,game,3,,78.15,7,1,,,140,2,,,66,left,78.15,ok,0,0,1,1,0,1,1,10,150
24943,game,3,,,7,1,,,140,2,,,66,,,ok,1,0,1,1,,,1,10,150
24943,game,3,,,7,1,,,140,2,,,66,,,ok,1,0,1,1,,,1,10,150
24961,game,3,,,7,1,,,140,2,,,66,,,ok,1,0,1,1,,,1,10,150
24963,game,3,,,7,1,,,140,2,,,66,,,ok,1,1,1,1,,,1,10,150
25045,game,3,,,7,1,,,140,2,,,66,,,ok,1,2,1,1,,,1,10,150
25046,game,3,,,7,1,,,140,2,,,66,,,ok,1,2,1,1,,,1,10,150
25058,game,3,,,7,1,,,140,2,,,66,,,ok,1,3,1,1,,,1,10,150
25059,game,3,,,7,1,,,140,2,,,66,,,ok,1,4,1,1,,,1,10,150
25059,game,3,,,7,1,,,140,2,,,66,,,ok,1,4,1,1,,,1,10,150
25146,game,3,,,7,1,,,140,2,253.19,,66,,,ok,1,5,1,1,,,1,10,150
25147,game,3,,,7,1,,,140,2,,,66,,,ok,1,5,1,1,,,1,10,150
25164,game,3,,,7,1,,,140,2,,,66,,,ok,1,5,1,1,,,1,10,150
25166,game,3,,,7,1,,,140,2,,,66,,,ok,1,6,1,1,,,1,10,150
25249,game,3,,,7,1,,,140,2,,,66,,,ok,1,7,1,1,,,1,10,150
25250,game,3,,,7,1,,,140,2,,,66,,,ok,1,7,1,1,,,1,10,150
25297,game,3,,,7,1,,,140,2,,,66,,,ok,1,8,1,1,,,1,10,150
25298,game,3,,,7,1,,,140,2,,,66,,,ok,1,8,1,1,,,1,10,150
25315,game,3,,,7,1,,,140,2,,,66,,,ok,1,8,1,1,,,1,10,150
25376,game,3,,,7,1,,,140,2,,,66,,,ok,1,9,1,1,,,1,10,150
25377,game,3,,,7,1,,,140,2,,,66,,,ok,1,9,1,1,,,1,10,150
25393,game,3,,,7,1,,,140,2,,,66,,,ok,1,10,1,1,,,1,10,150
25466,game,3,,,7,1,,,140,2,,,66,,,ok,1,11,1,1,,,1,10,150
25467,game,3,,,7,1,,,140,2,,,66,,,ok,1,11,1,1,,,1,10,150
25481,game,3,,,7,1,,,140,2,,,66,,,ok,1,12,1,1,,,1,10,150
25556,game,3,,,7,1,,,140,2,,,66,,,ok,1,13,1,1,,,1,10,150
25557,game,3,,,7,1,,,140,2,,,66,,,ok,1,13,1,1,,,1,10,150
25574,game,3,,,7,1,,,140,2,,,66,,,ok,1,13,1,1,,,1,10,150
25658,game,3,,,7,1,,,140,2,,,66,,,ok,1,14,1,1,,,1,10,150
25660,game,3,,,7,1,,,140,2,,,66,,,ok,1,15,1,1,,,1,10,150
25660,game,3,,,7,1,,,140,2,,,66,,,ok,1,15,1,1,,,1,10,150
25756,game,3,,,7,1,,,140,2,,,66,,,ok,1,16,1,1,,,1,10,150
25757,game,3,,,7,1,,,140,2,,,66,,,ok,1,16,1,1,,,1,10,150
25769,game,3,,,7,1,,,140,2,,,66,,,ok,1,17,1,1,,,1,10,150
25772,game,3,,,7,1,,,140,2,,,66,,,ok,1,18,1,1,,,1,10,150
25865,game,3,,,7,1,,,140,2,,,66,,,ok,1,19,1,1,,,1,10,150
25866,game,3,,,7,1,,,140,2,,,66,,,ok,1,19,1,1,,,1,10,150
25876,game,3,,,7,1,,,140,2,,,66,,,ok,1,19,1,1,,,1,10,150
25888,game,3,,,7,1,,,140,2,117.65,,66,,,ok,1,20,1,1,,,1,10,150
25889,game,3,,,7,1,212.23,,140,2,117.65,117.65,66,right,117.65,ok,0,0,1,1,2,2,1,10,150
25972,game,3,,,7,1,212.23,212.23,147,2,117.65,117.65,66,right,117.65,ok,0,0,1,1,2,2,1,10,150
25978,game,3,,,7,1,,212.23,147,2,117.65,117.65,66,right,117.65,ok,0,0,1,1,2,2,1,10,150
25979,game,3,,,7,1,,212.23,147,2,117.65,117.65,66,right,117.65,ok,0,0,1,1,2,2,1,10,150
26069,game,3,,,7,1,,212.23,147,2,,117.65,66,right,117.65,ok,0,0,1,1,2,2,1,10,150
26070,game,3,,,7,1,,212.23,147,2,,117.65,66,right,117.65,ok,0,0,1,1,2,2,1,10,150
26087,game,3,,,7,1,,212.23,147,2,,117.65,66,right,117.65,ok,0,0,1,1,2,2,1,10,150
26088,game,3,,,7,1,,212.23,147,2,,117.65,66,right,117.65,ok,0,0,1,1,2,2,1,10,150
26181,game,3,,,7,1,,212.23,147,2,,117.65,66,right,117.65,ok,0,0,1,1,2,2,1,10,150
26184,game,3,,,7,1,,212.23,147,2,,117.65,66,right,117.65,ok,0,0,1,1,2,2,1,10,150
